student_id,profile_type,week,lms_logins,submission_delay,attendance,sentiment_score,activity_variance,burnout_label,dropout_label
1796,sudden_disengagement,8,17.59,3.98,91.78,0.564,4.0,Low,0
1796,sudden_disengagement,9,21.52,4.12,95.9,0.436,3.13,Low,0
1796,sudden_disengagement,10,5.24,18.21,49.08,-0.216,1.13,High,0
1796,sudden_disengagement,11,5.25,22.24,47.64,-0.18,2.92,High,0
1796,sudden_disengagement,12,6.97,19.96,51.61,0.038,4.69,Medium,0
1796,sudden_disengagement,13,2.2,14.25,57.53,-0.385,1.02,High,0
1796,sudden_disengagement,14,3.71,16.54,54.71,-0.196,3.39,High,0
1796,sudden_disengagement,15,8.81,14.29,39.69,-0.301,3.62,High,0
1796,sudden_disengagement,16,7.03,12.99,33.37,-0.085,4.28,High,0
1797,gradual_burnout,1,18.91,2.39,86.22,0.371,1.12,Low,0
1797,gradual_burnout,2,19.13,0.83,85.35,0.395,4.81,Low,0
1797,gradual_burnout,3,18.26,0.0,90.22,0.373,2.21,Low,0
1797,gradual_burnout,4,17.89,2.22,89.52,0.399,1.63,Low,0
1797,gradual_burnout,5,16.81,0.9,86.2,0.292,2.83,Low,0
1797,gradual_burnout,6,17.07,0.0,91.44,0.261,2.59,Low,0
1797,gradual_burnout,7,17.07,5.63,83.82,0.49,1.13,Low,0
1797,gradual_burnout,8,12.63,2.52,82.7,0.228,3.81,Low,0
1797,gradual_burnout,9,14.56,1.84,82.69,0.222,1.74,Low,0
1797,gradual_burnout,10,20.54,0.42,87.9,-0.128,4.78,Low,0
1797,gradual_burnout,11,11.9,4.88,82.06,0.046,4.9,Medium,0
1797,gradual_burnout,12,15.29,2.42,78.06,-0.103,3.3,Low,0
1797,gradual_burnout,13,14.15,5.79,84.92,0.08,3.0,Low,0
1797,gradual_burnout,14,12.19,6.56,79.55,-0.013,4.59,Low,0
1797,gradual_burnout,15,13.03,3.31,86.05,-0.005,1.99,Low,0
1797,gradual_burnout,16,13.94,4.56,87.74,0.118,1.29,Low,0
1798,sudden_disengagement,1,20.12,3.68,97.58,0.255,1.64,Low,0
1798,sudden_disengagement,2,22.62,1.16,100.0,0.275,2.09,Low,0
1798,sudden_disengagement,3,23.27,3.32,96.75,0.254,2.37,Low,0
1798,sudden_disengagement,4,17.66,1.74,92.54,0.243,2.96,Low,0
1798,sudden_disengagement,5,24.0,0.9,100.0,0.169,3.71,Low,0
1798,sudden_disengagement,6,21.85,2.15,97.32,0.201,1.27,Low,0
1798,sudden_disengagement,7,5.2,14.33,36.51,-0.691,1.67,High,1
1798,sudden_disengagement,8,9.83,21.39,39.34,-0.373,3.13,High,1
1798,sudden_disengagement,9,1.19,19.69,61.85,-0.273,1.42,High,1
1798,sudden_disengagement,10,5.75,19.5,31.62,-0.645,3.12,High,1
1798,sudden_disengagement,11,6.63,25.63,42.7,-0.746,3.56,High,1
1798,sudden_disengagement,12,4.51,12.02,49.95,-0.294,3.51,High,1
1798,sudden_disengagement,13,5.71,15.81,24.28,-0.707,4.11,High,1
1798,sudden_disengagement,14,6.32,15.53,48.31,-0.344,4.75,High,1
1798,sudden_disengagement,15,7.66,21.96,31.98,-0.696,4.65,High,1
1798,sudden_disengagement,16,3.41,13.23,53.53,-0.683,2.9,High,1
1799,sudden_disengagement,1,22.81,0.0,89.41,0.098,1.03,Low,0
1799,sudden_disengagement,2,17.41,0.0,86.34,0.26,2.56,Low,0
1799,sudden_disengagement,3,16.91,3.73,85.9,0.207,4.32,Low,0
1799,sudden_disengagement,4,19.14,1.06,86.36,0.008,3.91,Low,0
1799,sudden_disengagement,5,19.34,0.53,88.88,0.113,3.1,Low,0
1799,sudden_disengagement,6,18.17,1.68,85.8,0.175,1.11,Low,0
1799,sudden_disengagement,7,20.93,1.04,84.63,0.092,2.1,Low,0
1799,sudden_disengagement,8,17.55,3.42,82.81,0.158,4.31,Low,0
1799,sudden_disengagement,9,5.14,7.7,37.75,-0.396,3.52,High,0
1799,sudden_disengagement,10,5.77,11.62,50.46,-0.586,4.61,High,0
1799,sudden_disengagement,11,10.78,20.55,24.94,-0.663,1.88,High,1
1799,sudden_disengagement,12,4.08,6.57,30.47,-0.765,2.15,High,1
1799,sudden_disengagement,13,1.6,13.65,35.32,-0.843,1.54,High,1
1799,sudden_disengagement,14,3.81,20.34,31.05,-0.593,1.84,High,1
1799,sudden_disengagement,15,6.33,19.02,30.93,-0.312,4.54,High,1
1799,sudden_disengagement,16,8.75,11.65,26.41,-0.553,3.36,High,1
1800,gradual_burnout,1,16.54,0.0,92.15,0.349,4.11,Low,0
1800,gradual_burnout,2,17.87,1.76,96.83,0.386,2.85,Low,0
1800,gradual_burnout,3,15.92,2.01,94.41,0.479,4.97,Low,0
1800,gradual_burnout,4,22.2,2.52,100.0,0.348,4.4,Low,0
1800,gradual_burnout,5,17.99,4.6,95.41,0.639,3.65,Low,0
1800,gradual_burnout,6,15.58,0.0,88.28,0.259,2.75,Low,0
1800,gradual_burnout,7,16.47,1.73,94.95,0.329,3.06,Low,0
1800,gradual_burnout,8,17.6,0.0,87.26,0.288,3.28,Low,0
1800,gradual_burnout,9,16.49,2.87,92.49,0.213,3.45,Low,0
1800,gradual_burnout,10,13.21,7.73,87.36,0.023,4.35,Low,0
1800,gradual_burnout,11,19.43,2.43,85.51,-0.002,1.27,Low,0
1800,gradual_burnout,12,15.19,1.87,89.01,0.052,3.99,Low,0
1800,gradual_burnout,13,16.69,6.6,88.96,0.101,1.08,Low,0
1800,gradual_burnout,14,17.4,5.99,81.84,-0.024,2.63,Low,0
1800,gradual_burnout,15,12.81,6.5,82.83,-0.118,1.66,Low,0
1800,gradual_burnout,16,8.15,5.83,81.32,-0.413,2.23,Medium,0
1801,consistent,1,26.53,1.5,92.24,0.492,1.2,Low,0
1801,consistent,2,23.36,3.16,86.98,0.496,1.19,Low,0
1801,consistent,3,23.41,0.55,88.9,0.663,3.77,Low,0
1801,consistent,4,21.42,1.85,81.79,0.315,2.46,Low,0
1801,consistent,5,22.07,2.18,91.59,0.736,4.75,Low,0
1801,consistent,6,24.04,1.44,85.45,0.539,1.59,Low,0
1801,consistent,7,26.79,0.39,87.16,0.616,2.75,Low,0
1801,consistent,8,25.45,0.31,86.14,0.577,1.38,Low,0
1801,consistent,9,26.12,1.32,87.9,0.306,2.71,Low,0
1801,consistent,10,23.01,0.98,83.11,0.451,2.6,Low,0
1801,consistent,11,23.78,2.12,88.01,0.491,2.66,Low,0
1801,consistent,12,26.1,1.57,86.56,0.468,2.76,Low,0
1801,consistent,13,20.67,2.02,83.3,0.458,1.36,Low,0
1801,consistent,14,26.17,2.34,82.51,0.53,2.52,Low,0
1801,consistent,15,22.42,0.0,92.16,0.654,4.18,Low,0
1801,consistent,16,20.99,0.19,87.94,0.534,2.63,Low,0
1802,chronic_low,1,6.18,7.54,72.1,-0.321,4.98,Medium,0
1802,chronic_low,2,7.85,3.38,78.48,-0.339,1.26,Medium,0
1802,chronic_low,3,1.95,6.47,78.44,-0.214,3.93,High,0
1802,chronic_low,4,7.25,7.38,72.93,-0.517,3.55,High,0
1802,chronic_low,5,8.67,8.9,75.87,-0.326,2.39,Medium,0
1802,chronic_low,6,6.29,9.15,71.68,-0.001,4.37,Medium,0
1802,chronic_low,7,6.18,15.18,74.49,-0.229,1.91,Medium,0
1802,chronic_low,8,6.12,2.4,76.31,-0.206,4.81,Medium,0
1802,chronic_low,9,4.6,4.82,65.79,-0.535,3.77,High,0
1802,chronic_low,10,4.21,4.61,70.79,-0.549,3.98,High,0
1802,chronic_low,11,2.31,4.59,73.16,-0.519,1.23,High,0
1802,chronic_low,12,8.2,12.87,65.23,0.038,1.17,Medium,0
1802,chronic_low,13,4.84,1.55,77.11,0.072,2.2,High,0
1802,chronic_low,14,4.28,6.7,77.9,-0.65,4.94,High,0
1802,chronic_low,15,6.37,11.27,83.19,-0.153,4.57,Medium,0
1802,chronic_low,16,7.41,7.79,72.5,-0.022,3.59,Medium,0
1803,sudden_disengagement,1,19.07,1.69,87.41,0.398,3.52,Low,0
1803,sudden_disengagement,2,20.78,0.0,91.3,0.305,1.15,Low,0
1803,sudden_disengagement,3,19.34,1.37,87.01,0.32,3.53,Low,0
1803,sudden_disengagement,4,15.87,5.43,89.36,0.502,1.3,Low,0
1803,sudden_disengagement,5,18.9,1.18,86.2,0.4,4.22,Low,0
1803,sudden_disengagement,6,20.15,0.54,83.17,0.246,4.87,Low,0
1803,sudden_disengagement,7,19.83,1.19,88.79,0.344,2.57,Low,0
1803,sudden_disengagement,8,21.1,1.19,91.32,0.596,4.08,Low,0
1803,sudden_disengagement,9,4.8,16.79,42.05,-0.361,3.37,High,0
1803,sudden_disengagement,10,1.38,15.14,37.98,-0.494,2.79,High,1
1803,sudden_disengagement,11,9.4,15.16,41.09,-0.607,1.84,High,1
1803,sudden_disengagement,12,4.2,18.26,42.45,-0.676,2.1,High,1
1803,sudden_disengagement,13,4.33,18.18,29.67,-0.238,3.67,High,1
1803,sudden_disengagement,14,7.25,18.41,40.56,-0.306,2.01,High,1
1803,sudden_disengagement,15,0.84,20.34,39.53,-0.544,4.12,High,1
1803,sudden_disengagement,16,7.77,11.82,37.01,-0.28,1.51,High,1
1804,gradual_burnout,1,19.08,2.0,87.82,0.447,3.32,Low,0
1804,gradual_burnout,2,14.45,2.34,86.85,0.446,1.27,Low,0
1804,gradual_burnout,3,15.6,3.47,84.17,0.483,3.23,Low,0
1804,gradual_burnout,4,17.66,0.34,84.95,0.298,1.36,Low,0
1804,gradual_burnout,5,16.47,2.8,86.54,0.33,2.57,Low,0
1804,gradual_burnout,6,18.94,4.38,84.82,0.23,4.05,Low,0
1804,gradual_burnout,7,14.28,4.23,80.98,0.338,4.48,Low,0
1804,gradual_burnout,8,15.32,7.85,86.21,0.194,2.13,Low,0
1804,gradual_burnout,9,15.3,0.0,78.25,0.121,2.08,Low,0
1804,gradual_burnout,10,15.08,6.17,88.97,-0.042,1.48,Low,0
1804,gradual_burnout,11,12.4,5.02,77.48,-0.03,3.85,Low,0
1804,gradual_burnout,12,13.79,7.24,84.13,-0.16,3.89,Low,0
1804,gradual_burnout,13,10.9,3.79,83.14,-0.038,1.42,Medium,0
1804,gradual_burnout,14,14.88,6.92,77.32,-0.093,2.3,Low,0
1804,gradual_burnout,15,13.03,9.74,73.49,-0.326,4.44,Low,0
1804,gradual_burnout,16,16.78,3.83,75.68,-0.361,4.23,Low,0
1805,gradual_burnout,1,20.78,0.83,95.5,0.444,4.76,Low,0
1805,gradual_burnout,2,19.47,3.38,90.37,0.436,3.64,Low,0
1805,gradual_burnout,3,18.11,6.83,91.64,0.385,2.76,Low,0
1805,gradual_burnout,4,21.4,3.97,93.3,0.415,2.37,Low,0
1805,gradual_burnout,5,20.1,3.01,89.58,0.281,1.11,Low,0
1805,gradual_burnout,6,18.05,3.82,91.39,0.241,2.49,Low,0
1805,gradual_burnout,7,20.46,5.0,91.13,0.368,4.97,Low,0
1805,gradual_burnout,8,18.69,4.31,92.87,0.45,4.58,Low,0
1805,gradual_burnout,9,17.02,4.8,82.67,0.288,1.2,Low,0
1805,gradual_burnout,10,12.2,7.46,76.37,0.279,1.8,Low,0
1805,gradual_burnout,11,13.34,7.77,86.65,0.186,2.56,Low,0
1805,gradual_burnout,12,14.07,11.38,86.19,0.209,2.84,Low,0
1805,gradual_burnout,13,16.84,7.96,80.64,0.077,1.99,Low,0
1805,gradual_burnout,14,11.59,6.79,79.36,-0.075,4.75,Medium,0
1805,gradual_burnout,15,14.27,8.18,80.05,-0.113,2.09,Low,0
1805,gradual_burnout,16,18.39,12.34,80.95,0.111,2.46,Low,0
1806,gradual_burnout,1,15.34,2.87,82.22,0.376,4.2,Low,0
1806,gradual_burnout,2,15.47,3.72,86.54,0.479,4.22,Low,0
1806,gradual_burnout,3,13.36,0.53,80.99,0.457,4.26,Low,0
1806,gradual_burnout,4,13.77,3.5,83.32,0.458,2.02,Low,0
1806,gradual_burnout,5,16.03,2.11,80.97,0.447,1.07,Low,0
1806,gradual_burnout,6,18.65,4.2,83.16,0.286,2.23,Low,0
1806,gradual_burnout,7,13.19,6.34,77.08,0.26,2.33,Low,0
1806,gradual_burnout,8,11.85,7.75,83.09,0.151,4.33,Medium,0
1806,gradual_burnout,9,14.35,2.79,80.87,0.172,3.47,Low,0
1806,gradual_burnout,10,15.92,6.57,71.77,0.203,1.33,Low,0
1806,gradual_burnout,11,12.33,8.47,78.59,0.108,3.15,Low,0
1806,gradual_burnout,12,9.82,3.84,71.87,-0.039,4.62,Medium,0
1806,gradual_burnout,13,6.94,9.56,69.47,0.041,3.26,Medium,0
1806,gradual_burnout,14,13.25,5.17,80.06,-0.122,1.67,Low,0
1806,gradual_burnout,15,13.72,6.45,68.25,-0.135,2.45,Medium,0
1806,gradual_burnout,16,7.93,6.16,74.99,-0.035,4.28,Medium,0
1807,consistent,1,17.31,0.0,87.19,0.574,4.51,Low,0
1807,consistent,2,22.24,2.84,87.76,0.681,4.86,Low,0
1807,consistent,3,15.65,0.0,92.41,0.695,4.85,Low,0
1807,consistent,4,24.52,6.68,87.12,0.782,4.57,Low,0
1807,consistent,5,19.95,1.81,88.43,0.792,3.15,Low,0
1807,consistent,6,21.61,1.24,88.42,0.651,2.79,Low,0
1807,consistent,7,24.04,2.41,87.29,0.852,2.16,Low,0
1807,consistent,8,19.44,0.0,88.31,0.7,4.92,Low,0
1807,consistent,9,19.57,0.29,86.17,0.808,3.03,Low,0
1807,consistent,10,17.96,0.0,88.07,0.842,1.01,Low,0
1807,consistent,11,15.32,2.21,84.8,0.492,2.74,Low,0
1807,consistent,12,20.74,1.68,88.58,0.483,3.25,Low,0
1807,consistent,13,16.98,0.0,90.51,0.67,4.79,Low,0
1807,consistent,14,23.4,0.0,89.72,0.929,1.21,Low,0
1807,consistent,15,20.92,3.8,86.03,0.767,2.99,Low,0
1807,consistent,16,20.83,2.43,86.01,0.575,3.46,Low,0
1808,gradual_burnout,1,20.14,0.0,92.81,0.413,3.48,Low,0
1808,gradual_burnout,2,18.75,0.36,89.97,0.236,1.48,Low,0
1808,gradual_burnout,3,21.05,0.0,91.91,0.458,3.51,Low,0
1808,gradual_burnout,4,21.03,0.0,87.44,0.378,4.67,Low,0
1808,gradual_burnout,5,21.8,1.83,87.15,0.304,3.57,Low,0
1808,gradual_burnout,6,20.29,1.87,89.07,0.313,1.17,Low,0
1808,gradual_burnout,7,20.7,5.1,90.31,0.3,1.59,Low,0
1808,gradual_burnout,8,20.05,1.21,87.44,0.142,3.82,Low,0
1808,gradual_burnout,9,15.93,0.53,90.29,0.132,1.94,Low,0
1808,gradual_burnout,10,17.14,6.37,89.7,0.24,3.25,Low,0
1808,gradual_burnout,11,18.08,8.83,82.62,-0.098,4.09,Low,0
1808,gradual_burnout,12,16.72,3.74,82.55,0.147,3.28,Low,0
1808,gradual_burnout,13,18.43,6.65,78.92,0.054,1.75,Low,0
1808,gradual_burnout,14,17.38,8.28,81.8,-0.003,4.14,Low,0
1808,gradual_burnout,15,15.91,5.37,79.63,-0.018,1.81,Low,0
1808,gradual_burnout,16,11.32,4.87,76.63,-0.292,2.87,Medium,0
1809,consistent,1,18.87,0.56,86.0,0.592,2.14,Low,0
1809,consistent,2,21.49,4.65,82.25,0.689,3.1,Low,0
1809,consistent,3,19.99,1.76,86.19,0.683,1.25,Low,0
1809,consistent,4,17.56,0.0,91.84,0.567,3.68,Low,0
1809,consistent,5,20.89,0.33,85.1,0.615,2.95,Low,0
1809,consistent,6,17.87,2.7,84.4,0.394,1.35,Low,0
1809,consistent,7,18.73,2.3,81.71,0.453,3.8,Low,0
1809,consistent,8,20.09,2.83,90.45,0.613,3.45,Low,0
1809,consistent,9,21.28,5.25,89.75,0.595,1.39,Low,0
1809,consistent,10,22.82,3.96,89.49,0.533,1.81,Low,0
1809,consistent,11,16.76,2.96,88.66,0.46,1.29,Low,0
1809,consistent,12,20.08,5.54,90.3,0.759,4.19,Low,0
1809,consistent,13,23.56,1.42,84.44,0.525,2.63,Low,0
1809,consistent,14,21.27,2.53,83.19,0.452,2.39,Low,0
1809,consistent,15,22.08,2.12,81.88,0.523,3.42,Low,0
1809,consistent,16,19.49,3.76,92.54,0.622,3.25,Low,0
1810,sudden_disengagement,1,20.78,4.2,99.73,0.289,4.48,Low,0
1810,sudden_disengagement,2,22.17,0.0,90.69,0.405,1.34,Low,0
1810,sudden_disengagement,3,21.42,1.49,90.36,0.385,3.41,Low,0
1810,sudden_disengagement,4,24.59,4.61,99.09,0.216,1.71,Low,0
1810,sudden_disengagement,5,21.14,3.23,99.15,0.302,2.41,Low,0
1810,sudden_disengagement,6,21.8,1.1,100.0,0.281,3.59,Low,0
1810,sudden_disengagement,7,18.62,0.0,96.63,0.208,2.44,Low,0
1810,sudden_disengagement,8,20.67,2.02,95.19,0.271,1.53,Low,0
1810,sudden_disengagement,9,6.32,19.84,41.3,-0.569,2.65,High,1
1810,sudden_disengagement,10,7.52,15.91,43.67,-0.617,1.98,High,1
1810,sudden_disengagement,11,3.53,18.15,35.19,-0.743,3.32,High,1
1810,sudden_disengagement,12,7.01,14.7,44.44,-0.368,3.05,High,1
1810,sudden_disengagement,13,8.53,22.92,43.18,-0.565,4.12,High,1
1810,sudden_disengagement,14,6.0,12.14,38.79,-0.196,2.05,High,1
1810,sudden_disengagement,15,4.33,17.37,35.31,-0.366,3.84,High,1
1810,sudden_disengagement,16,6.27,20.52,49.11,-0.422,1.32,High,1
1811,consistent,1,19.66,1.97,88.41,0.396,1.98,Low,0
1811,consistent,2,21.98,2.24,89.02,0.531,2.0,Low,0
1811,consistent,3,19.12,1.35,89.63,0.454,2.23,Low,0
1811,consistent,4,23.49,0.86,87.28,0.501,1.67,Low,0
1811,consistent,5,19.61,1.16,88.19,0.259,2.61,Low,0
1811,consistent,6,24.23,0.0,85.97,0.432,3.67,Low,0
1811,consistent,7,22.54,1.92,93.17,0.376,3.26,Low,0
1811,consistent,8,16.77,4.1,88.99,0.314,4.48,Low,0
1811,consistent,9,18.1,2.71,85.92,0.305,4.34,Low,0
1811,consistent,10,24.26,3.34,85.39,0.491,2.68,Low,0
1811,consistent,11,21.64,2.6,91.95,0.517,2.39,Low,0
1811,consistent,12,19.87,2.55,87.84,0.49,1.8,Low,0
1811,consistent,13,20.87,1.39,90.25,0.543,4.56,Low,0
1811,consistent,14,17.27,1.03,96.55,0.564,1.44,Low,0
1811,consistent,15,20.39,3.02,88.92,0.518,2.15,Low,0
1811,consistent,16,22.81,1.8,87.15,0.495,2.06,Low,0
1812,chronic_low,1,11.52,9.23,76.25,-0.38,4.87,Medium,0
1812,chronic_low,2,12.2,9.34,72.23,-0.363,2.94,Low,0
1812,chronic_low,3,11.11,8.48,78.41,-0.569,3.72,High,0
1812,chronic_low,4,8.58,7.43,72.9,-0.544,3.36,High,0
1812,chronic_low,5,12.36,13.36,75.03,-0.421,2.51,Low,0
1812,chronic_low,6,11.72,7.39,77.73,-0.659,1.33,High,0
1812,chronic_low,7,11.65,12.13,74.19,-0.373,3.4,Medium,0
1812,chronic_low,8,10.87,5.77,72.49,-0.452,3.7,Medium,0
1812,chronic_low,9,12.41,4.08,82.61,-0.332,3.5,Low,0
1812,chronic_low,10,13.83,11.78,78.72,-0.431,2.37,Low,0
1812,chronic_low,11,12.36,9.74,79.15,-0.543,1.33,High,0
1812,chronic_low,12,9.11,8.27,66.08,-0.49,1.39,Medium,0
1812,chronic_low,13,11.04,7.69,82.42,-0.92,3.32,High,0
1812,chronic_low,14,9.98,9.87,80.15,-0.458,2.52,Medium,0
1812,chronic_low,15,5.58,7.98,72.7,-0.307,3.69,Medium,0
1812,chronic_low,16,12.0,7.92,69.4,-0.242,2.52,Medium,0
1813,gradual_burnout,1,14.82,1.85,96.49,0.413,2.62,Low,0
1813,gradual_burnout,2,15.02,3.05,94.25,0.155,3.11,Low,0
1813,gradual_burnout,3,15.93,2.13,95.38,0.282,4.62,Low,0
1813,gradual_burnout,4,14.72,5.27,98.61,0.248,4.85,Low,0
1813,gradual_burnout,5,19.11,1.71,96.81,0.284,1.86,Low,0
1813,gradual_burnout,6,17.23,4.68,90.97,0.341,3.15,Low,0
1813,gradual_burnout,7,11.33,3.25,94.84,0.167,2.21,Medium,0
1813,gradual_burnout,8,14.63,7.04,89.72,0.125,1.26,Low,0
1813,gradual_burnout,9,14.4,7.2,85.74,0.133,1.48,Low,0
1813,gradual_burnout,10,17.1,7.61,89.63,0.401,2.11,Low,0
1813,gradual_burnout,11,10.26,7.73,89.2,0.086,2.57,Medium,0
1813,gradual_burnout,12,14.74,10.21,91.54,-0.084,4.0,Low,0
1813,gradual_burnout,13,12.15,11.3,89.78,-0.214,1.13,Low,0
1813,gradual_burnout,14,12.23,9.59,86.61,-0.16,3.77,Low,0
1813,gradual_burnout,15,14.09,11.07,95.83,-0.39,1.8,Low,0
1813,gradual_burnout,16,8.93,10.75,76.24,-0.241,1.3,Medium,0
1814,chronic_low,1,13.24,13.23,65.23,0.21,4.73,Medium,0
1814,chronic_low,2,10.88,15.1,56.91,0.156,2.14,Medium,0
1814,chronic_low,3,9.78,13.61,61.8,0.035,1.78,Medium,0
1814,chronic_low,4,10.88,12.57,59.88,0.065,2.75,Medium,0
1814,chronic_low,5,9.87,19.97,59.04,0.397,4.6,Medium,0
1814,chronic_low,6,13.66,11.24,51.6,0.093,4.6,Medium,0
1814,chronic_low,7,5.31,13.5,50.6,0.303,3.15,Medium,0
1814,chronic_low,8,12.86,10.96,70.01,0.049,2.29,Low,0
1814,chronic_low,9,6.67,16.79,57.89,0.137,1.59,Medium,0
1814,chronic_low,10,10.59,20.5,59.67,0.167,2.02,Medium,0
1814,chronic_low,11,8.13,16.49,59.74,0.09,4.07,Medium,0
1814,chronic_low,12,11.77,14.18,53.3,-0.04,3.46,Medium,0
1814,chronic_low,13,5.44,15.66,58.26,-0.185,4.89,Medium,0
1814,chronic_low,14,10.96,16.79,56.41,0.327,2.01,Medium,0
1814,chronic_low,15,6.52,14.98,61.43,-0.126,3.56,Medium,0
1814,chronic_low,16,9.36,22.46,60.52,0.083,4.68,Medium,0
1815,consistent,1,20.96,1.51,88.57,0.542,2.92,Low,0
1815,consistent,2,21.71,2.78,89.77,0.503,4.81,Low,0
1815,consistent,3,19.18,5.52,94.07,0.671,2.82,Low,0
1815,consistent,4,23.45,1.94,91.34,0.762,4.12,Low,0
1815,consistent,5,18.66,2.44,91.86,0.613,3.24,Low,0
1815,consistent,6,22.37,2.15,94.0,0.797,1.5,Low,0
1815,consistent,7,20.06,1.95,94.88,0.544,2.04,Low,0
1815,consistent,8,20.49,3.69,95.0,0.657,4.06,Low,0
1815,consistent,9,21.78,0.0,92.95,0.516,4.62,Low,0
1815,consistent,10,20.26,4.92,97.54,0.505,3.33,Low,0
1815,consistent,11,23.17,2.1,83.68,0.634,2.51,Low,0
1815,consistent,12,19.1,2.2,94.48,0.614,2.08,Low,0
1815,consistent,13,22.47,1.0,89.15,0.652,3.32,Low,0
1815,consistent,14,22.95,0.5,100.0,0.689,1.56,Low,0
1815,consistent,15,23.56,5.81,89.04,0.789,4.42,Low,0
1815,consistent,16,23.16,2.62,92.0,0.649,4.95,Low,0
1816,chronic_low,1,12.28,4.15,60.29,-0.361,1.91,Medium,0
1816,chronic_low,2,8.57,3.58,62.58,-0.283,3.16,Medium,0
1816,chronic_low,3,10.31,5.39,58.32,-0.288,1.1,Medium,0
1816,chronic_low,4,7.87,8.22,56.46,-0.333,3.97,Medium,0
1816,chronic_low,5,8.45,11.15,57.88,-0.395,3.7,Medium,0
1816,chronic_low,6,9.89,10.28,55.25,-0.462,4.3,Medium,0
1816,chronic_low,7,7.7,4.92,50.36,-0.455,4.54,Medium,0
1816,chronic_low,8,0.89,9.46,58.18,-0.18,4.48,High,0
1816,chronic_low,9,10.54,3.12,55.84,-0.308,1.11,Medium,0
1816,chronic_low,10,8.22,5.46,64.06,0.144,1.66,Medium,0
1816,chronic_low,11,6.64,6.0,58.12,-0.495,3.34,Medium,0
1816,chronic_low,12,10.92,9.02,58.76,-0.942,1.2,High,0
1816,chronic_low,13,6.05,6.71,57.96,-0.544,1.95,High,0
1816,chronic_low,14,3.8,8.7,68.56,-0.222,4.83,High,0
1816,chronic_low,15,10.81,12.7,52.95,-0.531,4.34,High,0
1816,chronic_low,16,9.44,2.91,60.25,-0.353,1.04,Medium,0
1817,consistent,1,24.09,0.07,85.37,0.624,1.4,Low,0
1817,consistent,2,22.96,1.68,84.3,0.605,2.74,Low,0
1817,consistent,3,24.88,0.0,90.65,0.554,4.24,Low,0
1817,consistent,4,24.63,4.1,85.99,0.505,1.29,Low,0
1817,consistent,5,24.28,0.06,87.57,0.523,1.24,Low,0
1817,consistent,6,27.95,2.76,86.87,0.651,1.79,Low,0
1817,consistent,7,24.35,0.0,85.19,0.344,1.04,Low,0
1817,consistent,8,24.93,3.55,91.36,0.516,3.0,Low,0
1817,consistent,9,22.24,0.69,86.05,0.434,4.83,Low,0
1817,consistent,10,20.65,3.69,91.99,0.614,3.04,Low,0
1817,consistent,11,26.95,6.41,88.54,0.673,4.97,Low,0
1817,consistent,12,20.56,3.73,85.14,0.651,1.0,Low,0
1817,consistent,13,27.68,2.67,84.03,0.477,2.59,Low,0
1817,consistent,14,23.38,1.85,86.42,0.528,1.05,Low,0
1817,consistent,15,23.08,0.0,87.94,0.546,3.91,Low,0
1817,consistent,16,25.88,0.98,91.7,0.325,4.69,Low,0
1818,gradual_burnout,1,19.28,8.12,97.53,0.113,2.46,Low,0
1818,gradual_burnout,2,16.92,6.23,88.04,0.174,1.94,Low,0
1818,gradual_burnout,3,20.13,3.5,85.15,0.301,4.18,Low,0
1818,gradual_burnout,4,17.71,3.82,87.88,0.134,4.12,Low,0
1818,gradual_burnout,5,19.57,2.7,98.93,0.417,2.12,Low,0
1818,gradual_burnout,6,17.22,6.03,82.87,0.31,2.76,Low,0
1818,gradual_burnout,7,17.83,6.44,91.47,0.309,4.53,Low,0
1818,gradual_burnout,8,18.99,8.08,87.6,0.196,4.63,Low,0
1818,gradual_burnout,9,18.26,5.15,88.41,-0.125,1.87,Low,0
1818,gradual_burnout,10,9.02,5.51,93.24,0.149,3.21,Medium,0
1818,gradual_burnout,11,18.69,6.12,84.55,-0.024,1.49,Low,0
1818,gradual_burnout,12,10.69,9.01,89.12,-0.107,4.76,Medium,0
1818,gradual_burnout,13,14.63,11.1,85.18,-0.218,2.51,Low,0
1818,gradual_burnout,14,15.8,7.86,82.87,-0.13,2.46,Low,0
1818,gradual_burnout,15,11.58,5.72,86.46,0.017,3.42,Medium,0
1818,gradual_burnout,16,16.8,10.07,76.2,-0.375,1.66,Low,0
1819,sudden_disengagement,1,17.37,2.44,95.95,0.309,4.04,Low,0
1819,sudden_disengagement,2,18.31,0.34,88.64,0.247,2.0,Low,0
1819,sudden_disengagement,3,18.21,0.61,93.9,0.164,3.01,Low,0
1819,sudden_disengagement,4,18.52,3.56,91.96,0.342,3.2,Low,0
1819,sudden_disengagement,5,17.99,2.43,95.54,0.216,3.32,Low,0
1819,sudden_disengagement,6,20.6,0.0,93.99,0.399,1.87,Low,0
1819,sudden_disengagement,7,3.29,17.71,49.0,-0.72,2.14,High,1
1819,sudden_disengagement,8,4.82,18.99,40.37,-0.471,4.39,High,1
1819,sudden_disengagement,9,7.7,20.64,40.23,-0.421,3.79,High,1
1819,sudden_disengagement,10,3.4,18.09,49.78,-0.497,2.52,High,1
1819,sudden_disengagement,11,5.51,20.2,48.73,-0.404,2.48,High,1
1819,sudden_disengagement,12,11.28,21.92,30.2,-0.17,4.82,High,1
1819,sudden_disengagement,13,3.85,21.38,46.27,-0.341,2.0,High,1
